Well1,Well2,StartMonth,EndMonth,Duration,MeanWell1,StdWell1,MinWell1,MaxWell1,MeanWell2,StdWell2,MinWell2,MaxWell2,PearsonCorr
21N02E26E005M,11N03E02Q003M,2011-06,2021-09,124,107.21663480564516,4.703113629797889,90.76,119.554,12.821981024637095,6.180235319659013,-7.322,21.801,0.4430250362448964
21N02E26E005M,11N03E02Q002M,2011-06,2021-09,124,107.21663480564516,4.703113629797889,90.76,119.554,15.993931025080645,5.058149984106195,-0.432,22.589,0.3312944314916576
21N02E26E005M,11N03E02Q004M,2011-06,2021-09,124,107.21663480564516,4.703113629797889,90.76,119.554,6.558372598927419,4.899650622999933,-6.177,15.533,0.36388904352293466
21N02E26E005M,13N03E06A003M,2011-06,2021-09,124,107.21663480564516,4.703113629797889,90.76,119.554,26.69451247080645,3.2705272432952226,16.346,34.193,0.5120258119504193
21N02E26E005M,13N03E06A001M,2011-06,2021-09,124,107.21663480564516,4.703113629797889,90.76,119.554,29.317229921774196,1.7818175585075824,22.123,33.31,0.49114214383502763
21N02E26E005M,12N02E23H002M,2011-06,2021-09,124,107.21663480564516,4.703113629797889,90.76,119.554,16.48695478895161,1.0576274670325216,14.214,18.864,0.1769822343100996
21N02E26E005M,21N02E18C002M,2010-09,2021-09,133,107.08943395413534,4.564627558723362,90.76,119.554,104.6847443262406,10.013869808289188,84.09,122.561,0.4681159664154204
21N02E26E005M,20N02E15H002M,2009-03,2020-09,139,106.92245847553957,4.0375080668609025,96.915,119.554,125.11833947769786,6.237830346655091,115.197,135.783,-0.041621666498380915
21N02E26E005M,22N01W19K005M,2010-06,2021-09,136,107.05236555808824,4.520417759152028,90.76,119.554,105.1440199489706,48.36411708751324,-97.977,133.103,0.3447998901863889
21N02E26E005M,22N01E28J001M,2010-06,2021-09,136,107.05236555808824,4.520417759152028,90.76,119.554,125.32647822279411,7.417020991571915,109.143,141.045,0.5109918225102319
21N02E26E005M,12N02E23H003M,2011-06,2021-09,124,107.21663480564516,4.703113629797889,90.76,119.554,15.992984647870967,2.6038242448256033,7.439,20.237,0.46164079408945036
21N02E26E005M,29N04W03R002M,2011-06,2021-09,124,107.21663480564516,4.703113629797889,90.76,119.554,389.3036477717742,2.6467161133040578,382.479,394.185,0.5800756264522534
21N02E26E005M,21N01E13L004M,2011-12,2021-09,118,107.31681962627118,4.8004555167919145,90.76,119.554,104.29901488059323,16.819061648325825,80.035,167.574,0.3380732760200183
21N02E26E005M,21N01W35K002M,1998-06,2009-09,136,106.34348529411764,0.47513670524494656,105.529,107.158,100.26837596573529,2.8666168855169536,95.934,109.053,0.24898279588718505
21N02E26E005M,11N03E02Q005M,2011-06,2021-09,124,107.21663480564516,4.703113629797889,90.76,119.554,5.479000969314517,5.103995736772891,-7.12,14.797,0.39804269466068387
21N02E26E005M,19N02E07K003M,2006-06,2017-09,136,105.49225735294118,1.294412825534612,104.349,114.057,99.68659184977942,1.2821183106438079,92.459,100.952,-0.038033512664996
21N02E26E005M,19N02E07K002M,2006-06,2017-09,136,105.49225735294118,1.294412825534612,104.349,114.057,100.26179282882354,2.646550756309857,87.135,103.915,0.06880151689836989
21N02E26E005M,21N01E13L002M,2011-12,2021-09,118,107.31681962627118,4.8004555167919145,90.76,119.554,104.04216125008476,16.411729299506145,80.403,168.056,0.3162666407183238
21N02E26E005M,13N03E06A002M,2011-06,2021-09,124,107.21663480564516,4.703113629797889,90.76,119.554,26.967098783306458,3.1743852723309334,16.793,34.298,0.5049909411397113
21N02E26E005M,21N01W11A002M,2010-12,2021-09,130,107.12904396846153,4.609802648001113,90.76,119.554,115.20850239846153,2.454127354926465,112.26,125.687,0.3347500650827542
21N02E26E005M,21N01E28F001M,2007-06,2018-05,132,105.8003787878788,2.032147668232014,104.349,115.37,98.84486140393939,7.071269484772281,83.94,112.664,0.32686837101805044
21N02E26E005M,21N02E18C003M,2010-09,2021-09,133,107.08943395413534,4.564627558723362,90.76,119.554,152.04579600150373,7.905489536007715,139.376,172.275,0.5720928702705516
21N02E26E005M,21N02E18C001M,2010-09,2021-09,133,107.08943395413534,4.564627558723362,90.76,119.554,104.93164095330827,9.586445715416174,85.174,122.513,0.4728126728776369
21N02E26E005M,17N02E25J002M,2009-09,2020-05,129,107.0972093023256,4.0481974049307174,98.063,119.554,59.890786869379845,11.054931713587461,23.053,72.075,0.2094901415392713
21N02E26E005M,17N02E25J003M,2009-09,2020-05,129,107.0972093023256,4.0481974049307174,98.063,119.554,68.88753286751938,1.3686325184022479,66.08,73.508,0.13637424508749413
21N02E26E005M,05N03E09L001M,2012-03,2021-09,115,107.37224970347826,4.85065871874797,90.76,119.554,-0.2666631181565218,1.3312760286230647,-2.798,3.294,0.44998372023673555
21N02E26E005M,23N03W25M004M,2011-12,2021-09,118,107.31681962627118,4.8004555167919145,90.76,119.554,154.6168724,10.440347062633634,125.183,176.924,0.26729170623222515
21N02E26E005M,21N01W11A001M,2010-12,2021-09,130,107.12904396846153,4.609802648001113,90.76,119.554,111.16348332076923,7.640398387015446,63.594,124.269,0.3513893293616772
21N02E26E005M,05N03E16H002M,2012-03,2021-09,115,107.37224970347826,4.85065871874797,90.76,119.554,0.7885067720086957,1.096879439973918,-1.402,4.145,0.0012122528164140744
21N02E26E005M,05N03E16H001M,2012-03,2021-09,115,107.37224970347826,4.85065871874797,90.76,119.554,1.2429516476347824,2.1907763830517024,-2.08,7.114,-0.004959122137558564
21N02E26E005M,05N03E09L002M,2012-03,2021-09,115,107.37224970347826,4.85065871874797,90.76,119.554,-0.24797071905217397,1.3100517309995952,-2.771,3.301,0.45821733896395617
21N02E26E005M,23N03W25M002M,2011-12,2021-09,118,107.31681962627118,4.8004555167919145,90.76,119.554,147.48566150254234,17.713334393204402,101.549,177.718,0.2611895369174983
21N02E26E005M,13N01E21B002M,2012-12,2021-09,106,107.56351618773584,5.0073613582882945,90.76,119.554,15.118814837160377,6.230194011890205,-8.016,24.307,0.532584050395991
21N02E26E005M,21N01E13L003M,2011-12,2021-09,118,107.31681962627118,4.8004555167919145,90.76,119.554,103.5241134016102,16.599443415580325,78.633,167.909,0.3208895846086575
21N02E26E005M,05N03E16B001M,2012-03,2021-09,115,107.37224970347826,4.85065871874797,90.76,119.554,3.228289447373913,1.090267187425343,1.589,8.826,-0.0505784354892059
21N02E26E005M,16N03W14H003M,2011-03,2021-07,125,107.2615737272,4.598041391067425,90.76,119.554,73.50409676999999,3.636387095683149,69.113,80.449,-0.47416623439786326
21N02E26E005M,21N01W11A003M,2010-12,2021-09,130,107.12904396846153,4.609802648001113,90.76,119.554,115.72573590846153,2.2218609608080877,113.372,125.641,0.2884819919149605
21N02E26E005M,05N03E16B002M,2012-03,2021-09,115,107.37224970347826,4.85065871874797,90.76,119.554,0.3145963655391304,1.3817341264024465,-2.225,4.167,-0.031090020369278708
21N02E26E005M,23N02W28N002M,2011-12,2021-09,118,107.31681962627118,4.8004555167919145,90.76,119.554,131.5223184923729,10.680606997426006,90.271,147.434,0.3580035937059486
21N02E26E005M,14N02E32D003M,2013-06,2021-09,100,107.715587159,5.116696184146208,90.76,119.554,25.23586,3.165309919943532,12.031,30.245,0.586520802798655
21N02E26E005M,23N03W25M001M,2011-12,2021-09,118,107.31681962627118,4.8004555167919145,90.76,119.554,127.48288648703388,13.74065517550476,75.977,145.643,0.2826672290848104
21N02E26E005M,23N02W28N004M,2011-12,2021-09,118,107.31681962627118,4.8004555167919145,90.76,119.554,139.37572000932204,14.634796914596262,104.048,167.648,0.33128221888613163
21N02E26E005M,09N04E20N001M,2013-06,2021-09,100,107.715587159,5.116696184146208,90.76,119.554,7.49158431192,6.738160387282029,-4.241,27.037,0.3471791979249368
21N02E26E005M,23N03W25M003M,2011-12,2021-09,118,107.31681962627118,4.8004555167919145,90.76,119.554,151.71825003983054,12.949113335030416,114.573,176.24,0.28031512308125067
21N02E26E005M,05N03E21H002M,2011-03,2020-02,108,107.08288888888889,3.988131453727653,98.063,117.618,-1.9670453511296293,1.4123253484226714,-4.714,1.667,0.3265920912989345
21N02E26E005M,17N01E17F002M,2011-12,2021-03,112,107.55032782053571,4.486600405382421,96.915,119.554,53.25703551883929,4.2548582921649185,39.896,59.452,0.2630215793582429
21N02E26E005M,05N03E21H001M,2010-09,2020-02,114,106.99193859649122,3.9001159576250943,98.063,117.618,-0.960260459254386,0.8318719915554517,-2.745,1.285,0.12263186527797401
21N02E26E005M,14N02E32D001M,2013-06,2021-09,100,107.715587159,5.116696184146208,90.76,119.554,26.50684,1.2046306087072265,24.568,30.785,0.1692814758071969
21N02E26E005M,09N04E20N002M,2013-06,2021-09,100,107.715587159,5.116696184146208,90.76,119.554,6.036428723299999,5.997880230136278,-4.94,22.727,0.41779756441656035
21N02E26E005M,22N03W28P002M,2002-09,2011-07,107,105.90338317757009,0.37413146324494956,105.265,106.542,192.11214503364485,5.1603437714594085,179.688,201.019,0.6720439299187208
21N02E26E005M,23N02W28N001M,2012-03,2021-09,115,107.37224970347826,4.85065871874797,90.76,119.554,130.79991825130435,9.985854776283814,86.534,145.176,0.399416633829177
21N02E26E005M,05N03E16J001M,2010-09,2020-02,114,106.99193859649122,3.9001159576250943,98.063,117.618,-0.3878872264736842,1.0405385414577848,-2.915,2.225,-0.35581287701884007
21N02E26E005M,48N04E35C001M,2004-09,2013-06,106,105.62001886792453,0.37072122708585165,104.987,106.253,4003.738197169811,23.011081458502044,3841.334,4012.862,0.2686530860032451
21N02E26E005M,14N02E32D002M,2013-06,2021-09,100,107.715587159,5.116696184146208,90.76,119.554,26.835210593599996,1.2488927718570313,24.744,30.812,0.20849823909903822
21N02E26E005M,22N01E28J003M,2013-06,2021-09,100,107.715587159,5.116696184146208,90.76,119.554,128.600554469,6.6325212703817025,114.931,144.722,0.7581652164147827
21N02E26E005M,48N04E30F002M,2001-09,2008-10,86,106.17467441860464,0.3010624106437043,105.662,106.687,4013.6701762790703,4.194409523659331,4001.986,4021.379,0.1636077844732648
21N02E26E005M,29N03W18M001M,2004-09,2013-02,102,105.64413725490198,0.3567946975812459,105.035,106.253,391.67685535490193,3.243104442968149,382.533,397.486,0.01947407869667996
21N02E26E005M,01S04E28F003M,2006-03,2014-12,106,105.4029716981132,0.3707325427299232,104.77,106.036,0.6205356210943398,0.4517812258002759,-0.061,2.797,0.28223274766310946
21N02E26E005M,48N05E14R001M,2001-09,2008-10,86,106.17467441860464,0.3010624106437043,105.662,106.687,3990.161333569768,41.70455709219728,3811.055,4015.279,0.0011090775902904096
21N02E26E005M,23N02W28N003M,2011-12,2021-09,118,107.31681962627118,4.8004555167919145,90.76,119.554,135.9219750101695,15.675007050669082,96.109,164.287,0.3266354459130872
21N02E26E005M,17N01E17F003M,2011-12,2021-03,112,107.55032782053571,4.486600405382421,96.915,119.554,53.41187853625,4.9116780091327525,37.781,60.08,0.28065530828786045
21N02E26E005M,05N03E20B002M,2012-03,2019-02,84,106.1334880952381,2.9120819592185185,98.063,115.37,3.5313862476071427,0.7550081158880725,1.899,6.898,0.2936966377828114
21N02E26E005M,05N03E21G002M,2012-03,2019-02,84,106.1334880952381,2.9120819592185185,98.063,115.37,0.5162690447380953,0.8109874285030689,-1.264,3.072,0.4208194591830989
21N02E26E005M,05N03E21G001M,2012-03,2019-02,84,106.1334880952381,2.9120819592185185,98.063,115.37,1.1352381296904763,2.1208200134475863,-1.908,6.276,0.3942555663395613
21N02E26E005M,48N04E14M001M,2001-09,2008-10,86,106.17467441860464,0.3010624106437043,105.662,106.687,4039.025033081394,0.6172488057025107,4036.853,4040.014,-0.258589447147346
21N02E26E005M,48N04E13K001M,2001-09,2009-09,97,106.10835051546393,0.3393637441729825,105.529,106.687,3997.84981315464,29.073583005539536,3846.326,4018.164,-0.09490157083134217
21N02E26E005M,05N03E21G003M,2012-03,2019-02,84,106.1334880952381,2.9120819592185185,98.063,115.37,-1.002061062345238,0.7518707289216946,-2.329,1.536,0.5036550335338095
21N02E26E005M,48N04E15K001M,2001-09,2008-10,86,106.17467441860464,0.3010624106437043,105.662,106.687,3991.809048209303,41.11975294850085,3795.669,4017.859,-0.36158433493814923
21N02E26E005M,05N03E20B001M,2012-03,2019-02,84,106.1334880952381,2.9120819592185185,98.063,115.37,3.213354600238095,1.0829830992101521,1.722,8.348,0.31230287117598365
21N02E26E005M,05N03E15F002M,2010-09,2017-03,79,105.07351898734179,0.8681048893963415,104.492,111.575,-2.78379746835443,0.941954247619752,-4.915,-1.115,0.3184937406314394
21N02E26E005M,05N03E16J002M,2010-09,2017-03,79,105.07351898734179,0.8681048893963415,104.492,111.575,-2.00830090921519,1.1638719657461096,-4.865,0.347,0.3447161428335009
21N02E26E005M,46N05E22D001M,2001-09,2008-10,86,106.17467441860464,0.3010624106437043,105.662,106.687,4001.002681651162,11.128883958651123,3960.169,4012.493,0.1748210289346271
21N02E26E005M,22N01E28J005M,2013-06,2021-09,100,107.715587159,5.116696184146208,90.76,119.554,122.00537246799999,6.19314312277143,108.961,135.625,0.7251977348177301
21N02E26E005M,05N03E29C002M,2012-03,2019-02,84,106.1334880952381,2.9120819592185185,98.063,115.37,4.038002368809525,0.5905374045555908,3.082,7.974,0.2986959030471595
21N02E26E005M,48N04E18J001M,2001-09,2008-10,86,106.17467441860464,0.3010624106437043,105.662,106.687,4005.620036802325,25.445505625036674,3933.122,4041.213,-0.26622565363473677
21N02E26E005M,11N02E05F001M,2003-09,2010-05,81,105.91541975308644,0.2837245523477623,105.433,106.398,3.4161598319012345,16.272784030101324,-47.298,23.944,0.13500169957316202
21N02E26E005M,05N03E29C001M,2012-03,2019-02,84,106.1334880952381,2.9120819592185185,98.063,115.37,2.946878905642857,1.3013480842257035,0.833,7.523,0.3459163370734253
21N02E26E005M,13N14W11B001M,2005-12,2011-02,63,105.69838095238094,0.2210559284486711,105.325,106.072,383.49550586190475,5.3647596386927,371.94,393.433,0.026813291471917446
21N02E26E005M,48N05E26D001M,2001-12,2008-10,83,106.15659036144578,0.2906231755209262,105.662,106.651,3993.142806939759,49.52358169168577,3771.204,4017.111,-0.28577450351834854
21N02E26E005M,05N03E16R001M,2011-03,2017-03,73,105.05039726027397,0.8995744787232286,104.492,111.575,0.9262191780821918,0.8346497643152709,-0.838,3.349,0.5808597422191076
21N02E26E005M,05N03E20B003M,2012-03,2019-02,84,106.1334880952381,2.9120819592185185,98.063,115.37,2.0241218438095236,0.6196427015583863,1.085,5.764,0.34763579904750436
21N02E26E005M,21N01E08K002M,2008-03,2013-12,70,105.3306,0.24540043584526117,104.914,105.747,111.74624959714286,5.175010626866663,101.674,122.371,0.15126569461559536
21N02E26E005M,13N11W19H001M,2006-12,2013-04,77,105.46928571428572,0.26977119238458713,105.011,105.927,480.4920180116884,4.464337173939053,474.547,488.701,-0.0743857664661155
21N02E26E005M,24N02W01R002M,1999-09,2005-07,71,106.55447887323945,0.24881466764039062,106.133,106.977,215.39446834647887,1.6230412675909947,210.018,217.728,0.4482427864903456
21N02E26E005M,46N05E21M001M,2001-12,2007-02,63,106.27714285714286,0.22102947235554135,105.903,106.651,4023.736819380953,1.7806709208227711,4020.732,4027.0,0.40058169132650195
21N02E26E005M,05N03E15P002M,2010-09,2017-03,79,105.07351898734179,0.8681048893963415,104.492,111.575,-4.269746835443038,0.9519408038635441,-6.747,-2.382,0.3415300752909872
21N02E26E005M,48N04E16P003M,2001-09,2007-08,72,106.25908333333332,0.25230792443439776,105.831,106.687,4010.785313416667,5.8432563271484685,3999.854,4021.028,0.30551364643512413
21N02E26E005M,20N01E13Q002M,2015-09,2020-02,54,109.17272222222226,4.814029973085026,98.063,117.618,114.01270370370369,1.860803778748552,109.864,117.532,0.345446314117677
21N02E26E005M,05N03E15P001M,2010-09,2017-03,79,105.07351898734179,0.8681048893963415,104.492,111.575,-4.183278481012659,0.9424730144638278,-6.676,-2.351,0.3387081191092105
21N02E26E005M,24N02W01R001M,1999-09,2005-04,68,106.57254411764706,0.23840617753587992,106.169,106.977,214.96663525882354,1.8535514652991476,208.541,217.328,0.4191926517930068
21N02E26E005M,05N03E21L001M,2012-03,2017-02,60,104.90245,0.4853623991149053,104.492,108.093,4.602116666666666,0.8660751149884517,3.865,9.779,0.7955171182857295
21N02E26E005M,48N04E16M001M,2001-09,2008-12,88,106.16261363636363,0.3080300937611227,105.638,106.687,3987.927096056818,34.993827529383005,3888.727,4019.581,0.03162002724714814
21N02E26E005M,13N11W19H002M,2008-03,2014-02,72,105.31852777777777,0.2523860206962345,104.89,105.747,476.8952452277778,2.8160414919156604,473.503,483.112,0.09816165247383442
21N02E26E005M,22N02W30R001M,2011-03,2016-08,66,104.92068181818183,0.23149734400143876,104.529,105.313,76.38802806333332,56.275488942307355,-54.227,161.914,0.4457742696224787
21N02E26E005M,05N03E16R003M,2012-03,2017-02,60,104.90245,0.4853623991149053,104.492,108.093,0.7640499999999999,0.978987273769884,-1.304,3.347,0.6580433716378512
21N02E26E005M,18N01E21L001M,2015-06,2020-02,57,108.93657894736843,4.791142631189977,98.063,117.618,61.72912280701755,5.524721518741837,38.148,66.562,0.34119824795591847
21N02E26E005M,05N03E15F001M,2010-09,2014-12,52,105.07742307692307,0.18282911191300025,104.77,105.385,-2.5069999999999997,0.8692492140223258,-4.376,-0.906,0.23182498737468057
21N02E26E005M,21N03W31R002M,2004-06,2008-01,44,106.03000000000002,0.15486197905922344,105.77,106.289,129.3456922159091,13.944471795645207,100.179,148.724,-0.10835376119638751
21N02E26E005M,21N02W05M005M,2002-09,2006-10,50,106.24701999999999,0.17569111229306775,105.952,106.542,169.90378816400005,4.882292167467438,161.031,177.894,-0.183919096175518
21N02E26E005M,21N03W23C001M,2002-09,2005-12,40,106.30727499999998,0.14092077925430624,106.072,106.542,167.17051952000003,3.179223425678585,161.074,173.088,-0.23859673316293567
21N02E26E005M,11N01E02D003M,2007-09,2010-10,38,105.59584210526316,0.1340138206498783,105.373,105.819,3.9250915401052633,6.057186331832998,-6.099,13.83,0.13202766190253637
21N02E26E005M,13N14W11B002M,2005-12,2010-11,60,105.71646666666666,0.21061849731785012,105.361,106.072,376.5754820133334,6.7879978086845165,362.799,387.672,0.16059012915312437
21N02E26E005M,05N03E29A002M,2012-03,2015-08,42,104.92066666666666,0.14780898462190878,104.674,105.168,2.0735501668333334,0.21984432558833425,1.591,3.006,0.5190323122102964
21N02E26E005M,05N03E29A001M,2012-03,2015-08,42,104.92066666666666,0.14780898462190878,104.674,105.168,3.2607698926428577,0.8020615555870103,1.228,4.618,0.7500727370828872
21N02E26E005M,20N02E16P001M,2002-03,2005-04,38,106.39171052631579,0.13401006575641874,106.169,106.615,119.27283165526318,4.433084075169569,110.362,125.103,-0.18046046637221744
21N02E26E005M,21N02W25L001M,2002-03,2005-09,43,106.36158139534884,0.15139372078538968,106.108,106.615,120.0085444372093,2.7844691453379795,114.713,126.094,-0.20182109764286915
21N02E26E005M,11N01E24Q502M,2019-03,2021-09,31,110.72889406129032,7.071670337638853,90.76,119.554,-25.083983046935483,29.62674215828151,-72.76,17.961,0.7835554250500439
21N02E26E005M,05N03E16R002M,2012-03,2017-02,60,104.90245,0.4853623991149053,104.492,108.093,2.6826622343999995,1.4609800137319593,0.945,9.202,0.8327695528472907
21N02E26E005M,11N01E24Q501M,2019-03,2021-09,31,110.72889406129032,7.071670337638853,90.76,119.554,-30.66565547264516,37.027092764455546,-95.355,22.922,0.6473147066351145
21N02E26E005M,12N01W04M003M,2019-09,2021-09,25,109.53786863600003,7.384413010178762,90.76,119.554,-24.473487046,22.63009887550146,-61.714,9.037,0.5940889444093638
21N02E26E005M,12N01W15N005M,2019-09,2021-09,25,109.53786863600003,7.384413010178762,90.76,119.554,10.838621254,5.7119465047313405,-0.786,17.969,0.8360631135687597
21N02E26E005M,12N01W04M001M,2019-09,2021-09,25,109.53786863600003,7.384413010178762,90.76,119.554,15.092022780000002,4.5685808587298515,5.995,22.213,0.775011271872818
21N02E26E005M,12N01W15N007M,2019-09,2021-09,25,109.53786863600003,7.384413010178762,90.76,119.554,-20.20403799548,22.039145544498133,-67.883,6.56,0.8557992311761886
21N02E26E005M,11N01E02D002M,2007-09,2010-10,38,105.59584210526316,0.1340138206498783,105.373,105.819,-6.329996971868422,17.737558867148437,-50.874,13.822,-0.4619229662766292
21N02E26E005M,21N03W31R004M,2004-06,2007-07,38,106.0661842105263,0.13394207204188407,105.843,106.289,131.17805474210527,12.863507189337,101.156,147.682,-0.2443256541790852
21N02E26E005M,19N01W32E003M,2005-09,2008-06,34,105.9094411764706,0.11998792645738954,105.71,106.108,72.13943417558824,2.8299120433008773,69.543,79.959,0.4280926443230645
21N02E26E005M,11N01E24Q503M,2019-03,2021-09,31,110.72889406129032,7.071670337638853,90.76,119.554,-16.187096384419352,18.556879210000922,-52.007,8.293,0.8640720383283748
21N02E26E005M,11N01E24Q500M,2019-03,2021-09,31,110.72889406129032,7.071670337638853,90.76,119.554,-14.040873153290322,31.64394101405415,-75.864,28.084,0.6799777804797369
21N02E26E005M,16N03E36M001M,2004-12,2007-09,34,106.0179705882353,0.12004884997975374,105.819,106.217,49.970768707058824,5.20126368839121,40.639,56.401,0.27333404727700206
21N02E26E005M,13N11W17Q001M,2011-06,2013-08,27,105.1195925925926,0.09580961059038746,104.963,105.277,513.4439259259259,0.6298009408307021,512.43,514.614,0.025662610191829808
21N02E26E005M,10N08E29J001M,2007-03,2009-01,23,105.7586956521739,0.08205897811530331,105.625,105.892,363.67556521739135,2.2680081534663237,360.858,368.254,0.47991056156015655
21N02E26E005M,09N07E02G001M,2007-03,2009-01,23,105.7586956521739,0.08205897811530331,105.625,105.892,167.7920815173913,0.47032887301615234,167.054,168.744,0.596936359445761
21N02E26E005M,30N04W10H002M,2004-09,2006-09,25,106.1084,0.08870879325072473,105.964,106.253,400.82816805199997,1.2781488810554222,399.432,404.622,-0.5168599581288089
09N03E08C001M,24N01W06J002M,1999-09,2022-09,277,20.36030730429603,1.7025300434435233,13.177,24.656,215.77585822527075,3.9539540428945954,202.515,221.919,0.3161271629525485
09N03E08C001M,09N03E08C003M,1992-06,2022-05,360,20.392625342472222,1.7129052394208528,11.732,24.656,1.8126933737833333,19.287074651384998,-76.498,22.835,0.49803683808488025
09N03E08C001M,09N03E08C004M,1992-06,2022-05,360,20.392625342472222,1.7129052394208528,11.732,24.656,-0.6248359235999998,17.205193820516026,-85.974,18.618,0.46217724598347787
09N03E08C001M,09N03E08C002M,1992-06,2022-07,362,20.37414674941989,1.7264208668175574,11.732,24.656,19.309608339889504,2.3142202262015186,11.352,24.441,0.7951939359642393
09N03E08C001M,20N02E15H001M,1995-09,2021-09,313,20.519696038115015,1.5635758185034794,13.177,24.656,113.71930408629393,9.51675862728768,88.441,132.618,0.42233066766406135
09N03E08C001M,24N02W03B001M,1999-06,2022-09,280,20.362896868892857,1.694214204377138,13.177,24.656,191.4217905157143,3.162105481503372,183.333,198.614,0.47184781718302876
09N03E08C001M,11N01E24Q005M,1994-03,2022-09,343,20.446428930874635,1.6611785108187265,13.177,24.656,-13.632932359259476,31.56900746260403,-87.398,32.557,0.48830170070265577
09N03E08C001M,11N01E24Q004M,1994-03,2022-09,343,20.446428930874635,1.6611785108187265,13.177,24.656,-4.650240211548105,20.157744500027288,-74.948,33.041,0.48997272432566086
09N03E08C001M,11N01E24Q006M,1994-03,2022-09,343,20.446428930874635,1.6611785108187265,13.177,24.656,-19.01734549935277,40.25752586562813,-118.938,35.195,0.4429512718140991
09N03E08C001M,11N04E04N002M,1994-03,2022-09,343,20.446428930874635,1.6611785108187265,13.177,24.656,15.806756131688045,6.3864920065839295,-14.219,26.448,0.5769548157795025
09N03E08C001M,11N01E24Q007M,1994-03,2022-09,343,20.446428930874635,1.6611785108187265,13.177,24.656,-8.30102629913411,33.43604201005007,-82.022,37.595,0.43442459170880054
09N03E08C001M,24N01W05Q004M,1999-09,2022-09,277,20.36030730429603,1.7025300434435233,13.177,24.656,214.47509599855593,4.017851334977483,204.576,220.559,0.27214781459206977
09N03E08C001M,24N01W05J003M,1999-12,2022-09,274,20.361927457262773,1.7111208616860687,13.177,24.656,222.07829498686132,4.23236474600127,210.968,229.035,0.2523274348380746
09N03E08C001M,11N04E04N003M,1994-03,2022-09,343,20.446428930874635,1.6611785108187265,13.177,24.656,18.437561382139943,4.207322393453776,1.737,28.84,0.6521765908977618
09N03E08C001M,24N02W01L002M,1999-12,2021-09,262,20.415694121870224,1.6081415875414335,13.177,24.656,213.42603001221374,3.140656626022591,204.504,218.91,0.26657991415890336
09N03E08C001M,11N04E04N004M,1994-03,2022-09,343,20.446428930874635,1.6611785108187265,13.177,24.656,18.580795983644315,3.6845407840278814,2.822,29.518,0.6822143136965729
09N03E08C001M,24N02W01L001M,1999-12,2021-09,262,20.415694121870224,1.6081415875414335,13.177,24.656,211.57712664618322,3.2513983891888913,201.935,217.487,0.28948870968079304
09N03E08C001M,11N04E04N001M,1994-03,2022-09,343,20.446428930874635,1.6611785108187265,13.177,24.656,3.163313248813411,6.864499269309531,-19.509,14.969,0.5050912756726231
09N03E08C001M,24N01W05J004M,1999-12,2022-09,274,20.361927457262773,1.7111208616860687,13.177,24.656,218.78998745437954,4.550367124064043,203.934,226.52,0.24924135772175143
09N03E08C001M,20N02E24C001M,2000-03,2021-07,257,20.411820466653694,1.6079439335555923,13.177,24.656,110.27381296607005,8.628481003429144,88.031,128.06,0.3395245065767133
09N03E08C001M,22N01E32E004M,2000-03,2021-02,252,20.423025699999997,1.6073371082845118,13.177,24.656,120.29906758571428,8.362251165274111,103.766,137.507,0.4372328358519091
09N03E08C001M,25N01W34N003M,1999-12,2021-07,260,20.42597638434615,1.6058428109676468,13.177,24.656,217.0117757426923,3.3474565824712084,209.928,222.307,0.11823568966080049
09N03E08C001M,20N02W25F003M,2002-03,2022-09,247,20.32897620765182,1.7595475029679524,13.177,24.656,95.33121364125505,3.975275871774739,74.744,102.524,0.57865034956141
09N03E08C001M,25N01W34N002M,1999-12,2021-09,262,20.415694121870224,1.6081415875414335,13.177,24.656,231.65916099885496,3.4076352215738708,224.556,236.904,0.13619059342120057
09N03E08C001M,24N01W05Q003M,1999-09,2022-09,277,20.36030730429603,1.7025300434435233,13.177,24.656,217.17841801371844,4.314657355625295,204.427,224.022,0.28704985732601584
09N03E08C001M,20N01E18L003M,2002-03,2022-09,247,20.32897620765182,1.7595475029679524,13.177,24.656,103.06323165748988,1.5357921573738258,95.311,105.784,0.649753750160533
09N03E08C001M,20N01E18L001M,2000-06,2022-02,261,20.41353969321839,1.6457695920940631,13.177,24.656,101.1021769808046,4.843113772574008,81.549,111.298,0.4313392871164931
09N03E08C001M,25N01W32P001M,2000-06,2021-07,254,20.404641180826772,1.6119682542618015,13.177,24.656,224.43151613307086,3.337408043612406,215.713,230.074,0.17546880021514485
09N03E08C001M,20N02W33B001M,2001-12,2022-09,250,20.348972493159998,1.7587746443567838,13.177,24.656,99.98274754591999,2.2925098565372846,86.809,104.035,0.41534232798149007
09N03E08C001M,25N01W32P002M,1999-12,2021-09,262,20.415694121870224,1.6081415875414335,13.177,24.656,224.08440466984732,3.2711683958754856,215.399,229.564,0.20031788004648896
09N03E08C001M,20N02E24C002M,2000-03,2021-07,257,20.411820466653694,1.6079439335555923,13.177,24.656,110.42231144322959,8.527550782608571,87.685,127.716,0.3544173510057658
09N03E08C001M,20N03E33L001M,2001-09,2021-09,241,20.39285004120332,1.6494984731057984,13.177,24.656,112.21118072182574,11.747862106504584,83.91,128.369,0.28361750657603274
09N03E08C001M,24N02W12P001M,2001-12,2022-09,250,20.348972493159998,1.7587746443567838,13.177,24.656,196.29013673920002,3.4100938351107066,186.262,203.127,0.38906986868013466
